ID	Pop.total	Pop.term	Study.total	Study.term	Pop.family	Study.family	nparents	is.trivial	p	p.adjusted	p.min	name
GO:0071495	332	33	19	7	37	7	1	false	0.4149443561208263	0.7986754966887439	1.5141191611779804E-5	"cellular response to endogenous stimulus"
GO:0006807	332	219	19	9	241	9	1	false	0.41606493347126244	0.7986754966887439	1.1902212656387908E-31	"nitrogen compound metabolic process"
GO:0048278	332	3	19	1	68	11	2	false	0.41615452151010535	0.7986754966887439	1.9953707398834914E-5	"vesicle docking"
GO:0040012	332	18	19	2	194	15	2	false	0.41621264143585446	0.7986754966887439	9.532573696043444E-26	"regulation of locomotion"
GO:0040001	332	2	19	1	9	2	2	false	0.41666666666666624	0.7986754966887439	0.027777777777777755	"establishment of mitotic spindle localization"
GO:0061339	332	2	19	1	9	2	1	false	0.41666666666666624	0.7986754966887439	0.027777777777777755	"establishment or maintenance of monopolar cell polarity"
GO:0008081	332	7	19	3	9	3	1	false	0.4166666666666665	0.7986754966887439	0.027777777777777755	"phosphoric diester hydrolase activity"
GO:0042803	332	18	19	1	43	1	2	false	0.4186046511627867	0.7986754966887439	1.6437661327614276E-12	"protein homodimerization activity"
GO:2001252	332	4	19	1	33	4	3	false	0.41957478005864945	0.7986754966887439	2.443792766373403E-5	"positive regulation of chromosome organization"
GO:0043393	332	7	19	1	257	19	2	false	0.41973929343489425	0.7986754966887439	7.390754343919458E-14	"regulation of protein binding"
GO:0005622	332	309	19	19	323	19	1	false	0.4202624194473717	0.7986754966887439	8.623222322410371E-25	"intracellular"
GO:0032482	332	8	19	1	19	1	1	false	0.4210526315789468	0.7986754966887439	1.3230663385462133E-5	"Rab protein signal transduction"
GO:0030001	332	19	19	3	25	3	1	false	0.4213043478260854	0.7986754966887439	5.646527385657796E-6	"metal ion transport"
GO:0043409	332	3	19	1	25	4	4	false	0.42173913043478356	0.7986754966887439	4.347826086956512E-4	"negative regulation of MAPK cascade"
GO:0050804	332	8	19	4	12	5	2	false	0.4242424242424233	0.7986754966887439	0.0020202020202020167	"modulation of chemical synaptic transmission"
GO:0008017	332	10	19	4	12	4	1	false	0.42424242424242453	0.7986754966887439	0.015151515151515157	"microtubule binding"
GO:0001101	332	6	19	1	82	7	1	false	0.4249528557956777	0.7986754966887439	2.855822553259876E-9	"response to acid chemical"
GO:0009410	332	6	19	1	82	7	1	false	0.4249528557956777	0.7986754966887439	2.855822553259876E-9	"response to xenobiotic stimulus"
GO:0071827	332	7	19	1	121	9	2	false	0.4262320220015324	0.7986754966887439	1.5837741858263674E-11	"plasma lipoprotein particle organization"
GO:0032103	332	8	19	1	63	4	3	false	0.42743824129335767	0.7986754966887439	2.5820479982961065E-10	"positive regulation of response to external stimulus"
GO:0016604	332	9	19	1	320	19	2	false	0.4277219743046844	0.7986754966887439	1.1553399030952167E-17	"nuclear body"
GO:0051139	332	1	19	1	7	3	3	false	0.42857142857142827	0.7986754966887439	0.14285714285714285	"metal ion:proton antiporter activity"
GO:0016575	332	3	19	1	7	1	2	false	0.42857142857142844	0.7986754966887439	0.02857142857142854	"histone deacetylation"
GO:0007043	332	3	19	1	7	1	2	false	0.42857142857142844	0.7986754966887439	0.02857142857142854	"cell-cell junction assembly"
GO:0007200	332	3	19	1	7	1	3	false	0.42857142857142844	0.7986754966887439	0.02857142857142854	"phospholipase C-activating G protein-coupled receptor signaling pathway"
GO:0010518	332	3	19	1	7	1	3	false	0.42857142857142844	0.7986754966887439	0.02857142857142854	"positive regulation of phospholipase activity"
GO:0030670	332	3	19	1	7	1	2	false	0.42857142857142844	0.7986754966887439	0.02857142857142854	"phagocytic vesicle membrane"
GO:0005876	332	1	19	1	21	9	2	false	0.42857142857142977	0.7986754966887439	0.04761904761904764	"spindle microtubule"
GO:0071398	332	2	19	1	29	7	4	false	0.431034482758622	0.802203065134102	0.002463054187192125	"cellular response to fatty acid"
GO:0032989	332	16	19	2	200	18	3	false	0.43415516302436713	0.8069436121205873	5.911820703901108E-24	"cellular component morphogenesis"
GO:0097006	332	7	19	1	194	15	1	false	0.43593977242910364	0.8091916356302755	5.437054009967153E-13	"regulation of plasma lipoprotein particle levels"
GO:1903522	332	6	19	2	13	3	2	false	0.4370629370629374	0.8099506578947367	5.827505827505821E-4	"regulation of blood circulation"
GO:0060070	332	7	19	1	16	1	1	false	0.4374999999999999	0.8099506578947367	8.741258741258732E-5	"canonical Wnt signaling pathway"
GO:1901888	332	3	19	1	58	10	3	false	0.43946072076744014	0.8122542595019709	3.240860772621269E-5	"regulation of cell junction assembly"
GO:0051049	332	48	19	5	145	13	2	false	0.4404654957813058	0.8122542595019709	1.483772080886254E-39	"regulation of transport"
GO:0051653	332	2	19	1	64	16	2	false	0.4404761904761932	0.8122542595019709	4.960317460317393E-4	"spindle localization"
GO:0007030	332	12	19	2	148	18	2	false	0.4437410934466248	0.8152976966536299	6.8562805467242304E-18	"Golgi organization"
GO:0007611	332	4	19	1	9	1	2	false	0.44444444444444403	0.8152976966536299	0.007936507936507922	"learning or memory"
GO:0010517	332	4	19	1	9	1	2	false	0.44444444444444403	0.8152976966536299	0.007936507936507922	"regulation of phospholipase activity"
GO:0060402	332	1	19	1	27	12	3	false	0.44444444444444503	0.8152976966536299	0.037037037037037035	"calcium ion transport into cytosol"
GO:0006396	332	31	19	1	122	2	2	false	0.44519712776047693	0.8156150504674362	1.1257965226487357E-29	"RNA processing"
GO:0009888	332	33	19	2	93	4	1	false	0.44621857805588183	0.8164233281204497	6.246152424927299E-26	"tissue development"
GO:0019902	332	3	19	1	62	11	1	false	0.4493654151242791	0.8180232558139559	2.6441036488631164E-5	"phosphatase binding"
GO:0042826	332	3	19	1	62	11	1	false	0.4493654151242791	0.8180232558139559	2.6441036488631164E-5	"histone deacetylase binding"
GO:0003006	332	10	19	1	108	6	2	false	0.44991451059967225	0.8180232558139559	2.582456597592788E-14	"developmental process involved in reproduction"
GO:0048332	332	4	19	1	16	2	2	false	0.44999999999999873	0.8180232558139559	5.494505494505489E-4	"mesoderm morphogenesis"
GO:0071229	332	5	19	1	64	7	2	false	0.45083619777895845	0.8180232558139559	1.311559349634452E-7	"cellular response to acid chemical"
GO:0050776	332	14	19	1	102	4	3	false	0.45126512651264616	0.8180232558139559	1.6818467709678366E-17	"regulation of immune response"
GO:0019901	332	23	19	8	25	8	1	false	0.45333333333333237	0.8180232558139559	0.003333333333333328	"protein kinase binding"
GO:1903169	332	2	19	1	12	3	3	false	0.4545454545454547	0.8180232558139559	0.01515151515151513	"regulation of calcium ion transmembrane transport"
GO:1905114	332	18	19	2	62	5	2	false	0.4545626782374782	0.8180232558139559	5.408091037221291E-16	"cell surface receptor signaling pathway involved in cell-cell signaling"
GO:0017022	332	6	19	2	29	7	1	false	0.45486295313881375	0.8180232558139559	2.105174518967629E-6	"myosin binding"
GO:2001233	332	11	19	1	61	3	3	false	0.4554042789663864	0.8180232558139559	2.3918057527117307E-12	"regulation of apoptotic signaling pathway"
GO:0003674	332	317	19	19	330	19	1	false	0.4557895885902156	0.8180232558139559	1.4373803489818437E-23	"molecular_function"
GO:0008150	332	317	19	19	330	19	1	false	0.4557895885902156	0.8180232558139559	1.4373803489818437E-23	"biological_process"
GO:0043168	332	71	19	4	127	6	1	false	0.45820815387330394	0.8180232558139559	2.0071600237836754E-37	"anion binding"
GO:0051222	332	11	19	2	96	13	4	false	0.45840836981830435	0.8180232558139559	1.1339344918220161E-14	"positive regulation of protein transport"
GO:0017076	332	53	19	4	64	4	1	false	0.46086883986805544	0.8180232558139559	1.3448166657791911E-12	"purine nucleotide binding"
GO:0098793	332	10	19	1	320	19	2	false	0.4626842974178597	0.8180232558139559	3.7149193025568033E-19	"presynapse"
GO:0019003	332	10	19	1	71	4	3	false	0.46291045505771267	0.8180232558139559	2.165730101705771E-12	"GDP binding"
GO:0007588	332	3	19	1	33	6	1	false	0.4638929618768334	0.8180232558139559	1.8328445747800497E-4	"excretion"
GO:0051294	332	2	19	1	8	2	2	false	0.46428571428571414	0.8180232558139559	0.035714285714285705	"establishment of spindle orientation"
GO:0061162	332	2	19	1	8	2	2	false	0.46428571428571414	0.8180232558139559	0.035714285714285705	"establishment of monopolar cell polarity"
GO:0071805	332	3	19	1	17	3	2	false	0.4647058823529406	0.8180232558139559	0.001470588235294117	"potassium ion transmembrane transport"
GO:0060089	332	10	19	1	317	19	1	false	0.4659814844010061	0.8180232558139559	4.087391861145953E-19	"molecular transducer activity"
GO:0031347	332	12	19	1	45	2	2	false	0.46666666666666956	0.8180232558139559	3.47704883141775E-11	"regulation of defense response"
GO:0007186	332	7	19	1	96	8	1	false	0.46738528246334177	0.8180232558139559	8.389830113725532E-11	"G protein-coupled receptor signaling pathway"
GO:0009566	332	4	19	1	22	3	2	false	0.4701298701298682	0.8180232558139559	1.3670539986329445E-4	"fertilization"
GO:0051239	332	63	19	5	213	15	2	false	0.4711303098945757	0.8180232558139559	1.1234397848768277E-55	"regulation of multicellular organismal process"
GO:0033135	332	2	19	1	26	7	2	false	0.4738461538461547	0.8180232558139559	0.003076923076923083	"regulation of peptidyl-serine phosphorylation"
GO:0046822	332	7	19	1	26	2	2	false	0.4738461538461548	0.8180232558139559	1.520218911523251E-6	"regulation of nucleocytoplasmic transport"
GO:0098805	332	58	19	5	234	18	1	false	0.4746991633918797	0.8180232558139559	2.051964356975559E-56	"whole membrane"
GO:0044389	332	14	19	3	62	11	1	false	0.4751190652876842	0.8180232558139559	3.438909653668441E-14	"ubiquitin-like protein ligase binding"
GO:0006937	332	5	19	2	7	2	2	false	0.4761904761904759	0.8180232558139559	0.047619047619047596	"regulation of muscle contraction"
GO:0043491	332	7	19	1	59	5	1	false	0.4808710315185416	0.8180232558139559	2.9312666683914156E-9	"protein kinase B signaling"
GO:0016049	332	10	19	1	301	19	2	false	0.4843511752033664	0.8180232558139559	6.913848385048021E-19	"cell growth"
GO:0001882	332	14	19	1	158	7	4	false	0.4845825316228181	0.8180232558139559	2.6108696730405572E-20	"nucleoside binding"
GO:0035295	332	14	19	1	93	4	2	false	0.4853981611344823	0.8180232558139559	6.742145634954784E-17	"tube development"
GO:0060322	332	14	19	1	93	4	1	false	0.4853981611344823	0.8180232558139559	6.742145634954784E-17	"head development"
GO:0003924	332	18	19	1	37	1	1	false	0.4864864864864845	0.8180232558139559	5.658466750501292E-11	"GTPase activity"
GO:0097305	332	6	19	1	69	7	2	false	0.4871887271696822	0.8180232558139559	8.341850919245086E-9	"response to alcohol"
GO:0016071	332	26	19	1	92	2	1	false	0.48757763975154655	0.8180232558139559	1.764932931747011E-23	"mRNA metabolic process"
GO:0019221	332	11	19	1	56	3	2	false	0.48809523809524147	0.8180232558139559	6.715816807154571E-12	"cytokine-mediated signaling pathway"
GO:0031644	332	3	19	1	26	5	2	false	0.48846153846153495	0.8180232558139559	3.846153846153832E-4	"regulation of nervous system process"
GO:0015103	332	3	19	1	16	3	3	false	0.48928571428571366	0.8180232558139559	0.001785714285714283	"inorganic anion transmembrane transporter activity"
GO:0005525	332	13	19	1	46	2	3	false	0.4898550724637669	0.8180232558139559	9.826442349658836E-12	"GTP binding"
GO:0097447	332	19	19	4	33	6	3	false	0.489938315299828	0.8180232558139559	1.2212857403165354E-9	"dendritic tree"
GO:0071379	332	2	19	1	18	5	3	false	0.49019607843137386	0.8180232558139559	0.006535947712418336	"cellular response to prostaglandin stimulus"
GO:0051603	332	26	19	1	53	1	2	false	0.4905660377358451	0.8180232558139559	1.0272533257341539E-15	"proteolysis involved in cellular protein catabolic process"
GO:0015079	332	2	19	1	11	3	3	false	0.4909090909090911	0.8180232558139559	0.01818181818181816	"potassium ion transmembrane transporter activity"
GO:0015085	332	2	19	1	11	3	2	false	0.4909090909090911	0.8180232558139559	0.01818181818181816	"calcium ion transmembrane transporter activity"
GO:0046605	332	4	19	2	29	11	3	false	0.4932423897941134	0.8180232558139559	4.210349037935256E-5	"regulation of centrosome cycle"
GO:0030855	332	10	19	1	65	4	2	false	0.49625576036865926	0.8180232558139559	5.586161534775035E-12	"epithelial cell differentiation"
GO:0034453	332	5	19	3	30	15	1	false	0.49999999999999656	0.8180232558139559	7.017248396558763E-6	"microtubule anchoring"
GO:0007020	332	5	19	3	30	15	2	false	0.49999999999999656	0.8180232558139559	7.017248396558763E-6	"microtubule nucleation"
GO:0008021	332	5	19	1	10	1	2	false	0.4999999999999995	0.8180232558139559	0.003968253968253954	"synaptic vesicle"
GO:0009913	332	5	19	1	10	1	2	false	0.4999999999999995	0.8180232558139559	0.003968253968253954	"epidermal cell differentiation"
GO:0019935	332	5	19	3	8	4	1	false	0.4999999999999996	0.8180232558139559	0.01785714285714285	"cyclic-nucleotide-mediated signaling"
GO:0017137	332	3	19	1	6	1	1	false	0.4999999999999997	0.8180232558139559	0.04999999999999996	"Rab GTPase binding"
GO:0006323	332	3	19	1	6	1	2	false	0.4999999999999997	0.8180232558139559	0.04999999999999996	"DNA packaging"
GO:0015291	332	3	19	1	6	1	1	false	0.4999999999999997	0.8180232558139559	0.04999999999999996	"secondary active transmembrane transporter activity"
GO:0070293	332	1	19	1	8	4	1	false	0.49999999999999994	0.8180232558139559	0.12499999999999997	"renal absorption"
GO:0030997	332	1	19	1	8	4	3	false	0.49999999999999994	0.8180232558139559	0.12499999999999997	"regulation of centriole-centriole cohesion"
GO:0098892	332	1	19	1	2	1	2	false	0.5	0.8180232558139559	0.5	"extrinsic component of postsynaptic specialization membrane"
GO:0098909	332	1	19	1	2	1	2	false	0.5	0.8180232558139559	0.5	"regulation of cardiac muscle cell action potential involved in regulation of contraction"
GO:0099147	332	1	19	1	2	1	2	false	0.5	0.8180232558139559	0.5	"extrinsic component of postsynaptic density membrane"
GO:0099623	332	1	19	1	2	1	2	false	0.5	0.8180232558139559	0.5	"regulation of cardiac muscle cell membrane repolarization"
GO:0099625	332	1	19	1	2	1	1	false	0.5	0.8180232558139559	0.5	"ventricular cardiac muscle cell membrane repolarization"
GO:0034380	332	1	19	1	2	1	1	false	0.5	0.8180232558139559	0.5	"high-density lipoprotein particle assembly"
GO:0050780	332	1	19	1	2	1	1	false	0.5	0.8180232558139559	0.5	"dopamine receptor binding"
GO:0001939	332	1	19	1	2	1	1	false	0.5	0.8180232558139559	0.5	"female pronucleus"
GO:0051279	332	1	19	1	2	1	4	false	0.5	0.8180232558139559	0.5	"regulation of release of sequestered calcium ion into cytosol"
GO:0035371	332	1	19	1	2	1	1	false	0.5	0.8180232558139559	0.5	"microtubule plus-end"
GO:0035584	332	1	19	1	2	1	1	false	0.5	0.8180232558139559	0.5	"calcium-mediated signaling using intracellular calcium source"
GO:0005217	332	1	19	1	2	1	1	false	0.5	0.8180232558139559	0.5	"intracellular ligand-gated ion channel activity"
GO:0070830	332	1	19	1	2	1	2	false	0.5	0.8180232558139559	0.5	"bicellular tight junction assembly"
GO:0005451	332	1	19	1	2	1	2	false	0.5	0.8180232558139559	0.5	"monovalent cation:proton antiporter activity"
GO:0090231	332	1	19	1	2	1	2	false	0.5	0.8180232558139559	0.5	"regulation of spindle checkpoint"
GO:0090266	332	1	19	1	2	1	3	false	0.5	0.8180232558139559	0.5	"regulation of mitotic cell cycle spindle assembly checkpoint"
GO:0010881	332	1	19	1	2	1	2	false	0.5	0.8180232558139559	0.5	"regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion"
GO:0060831	332	1	19	1	2	1	2	false	0.5	0.8180232558139559	0.5	"smoothened signaling pathway involved in dorsal/ventral neural tube patterning"
GO:0031690	332	1	19	1	2	1	1	false	0.5	0.8180232558139559	0.5	"adrenergic receptor binding"
GO:0098960	332	2	19	1	4	1	3	false	0.5000000000000001	0.8180232558139559	0.16666666666666674	"postsynaptic neurotransmitter receptor activity"
GO:2000480	332	2	19	2	4	3	3	false	0.5000000000000001	0.8180232558139559	0.16666666666666674	"negative regulation of cAMP-dependent protein kinase activity"
GO:0051059	332	2	19	1	4	1	1	false	0.5000000000000001	0.8180232558139559	0.16666666666666674	"NF-kappaB binding"
GO:0035089	332	2	19	1	4	1	2	false	0.5000000000000001	0.8180232558139559	0.16666666666666674	"establishment of apical/basal cell polarity"
GO:0071326	332	2	19	1	4	1	2	false	0.5000000000000001	0.8180232558139559	0.16666666666666674	"cellular response to monosaccharide stimulus"
GO:0071331	332	2	19	1	4	1	2	false	0.5000000000000001	0.8180232558139559	0.16666666666666674	"cellular response to hexose stimulus"
GO:0071333	332	2	19	1	4	1	3	false	0.5000000000000001	0.8180232558139559	0.16666666666666674	"cellular response to glucose stimulus"
GO:0032720	332	2	19	1	4	1	3	false	0.5000000000000001	0.8180232558139559	0.16666666666666674	"negative regulation of tumor necrosis factor production"
GO:0071871	332	1	19	1	4	2	1	false	0.5000000000000002	0.8180232558139559	0.25000000000000006	"response to epinephrine"
GO:0071872	332	1	19	1	4	2	2	false	0.5000000000000002	0.8180232558139559	0.25000000000000006	"cellular response to epinephrine stimulus"
GO:0071103	332	6	19	1	21	2	1	false	0.5000000000000014	0.8180232558139559	1.842842400117944E-5	"DNA conformation change"
GO:0046606	332	2	19	1	14	4	4	false	0.5054945054945064	0.8260519967837054	0.010989010989010973	"negative regulation of centrosome cycle"
GO:0033127	332	2	19	1	24	7	3	false	0.5072463768115932	0.8279531927771597	0.0036231884057970967	"regulation of histone phosphorylation"
GO:0000904	332	14	19	2	36	4	2	false	0.5098039215686249	0.8294804298620083	2.634145714408227E-10	"cell morphogenesis involved in differentiation"
GO:0042127	332	20	19	2	182	15	2	false	0.5103621736993185	0.8294804298620083	4.520644548854447E-27	"regulation of cell population proliferation"
GO:0001818	332	7	19	1	34	3	3	false	0.5111965240641684	0.8294804298620083	1.8588687370994322E-7	"negative regulation of cytokine production"
GO:0098662	332	17	19	3	21	3	2	false	0.5112781954887216	0.8294804298620083	1.6708437761069373E-4	"inorganic cation transmembrane transport"
GO:0051784	332	2	19	1	47	14	3	false	0.5115633672525381	0.8294804298620083	9.250693802035048E-4	"negative regulation of nuclear division"
GO:0044238	332	224	19	9	241	9	1	false	0.5117192701636271	0.8294804298620083	2.03072183529897E-26	"primary metabolic process"
GO:0015849	332	5	19	1	99	13	1	false	0.513076466549039	0.8299354838709717	1.3981488285804573E-8	"organic acid transport"
GO:0009607	332	29	19	2	159	9	1	false	0.5136935443497685	0.8299354838709717	1.9404198930208307E-32	"response to biotic stimulus"
GO:0008285	332	9	19	1	82	6	3	false	0.5138520359267229	0.8299354838709717	3.4123626525438733E-12	"negative regulation of cell population proliferation"
GO:0051234	332	142	19	13	160	14	1	false	0.5144855839529203	0.8299354838709717	3.660178160186764E-24	"establishment of localization"
GO:0006325	332	7	19	1	186	18	2	false	0.5156177738750478	0.8299354838709717	7.335918252173616E-13	"chromatin organization"
GO:0018105	332	8	19	2	35	7	2	false	0.5157855133154436	0.8299354838709717	4.2488428276558786E-8	"peptidyl-serine phosphorylation"
GO:0061025	332	32	19	1	62	1	1	false	0.5161290322580669	0.8299354838709717	2.217866739953471E-18	"membrane fusion"
GO:0097193	332	8	19	1	61	5	2	false	0.5176308469096566	0.8314002301391401	3.3957843371530206E-10	"intrinsic apoptotic signaling pathway"
GO:1902903	332	9	19	2	66	12	2	false	0.5190073345673556	0.8326605698247085	2.7016708513639472E-11	"regulation of supramolecular fiber organization"
GO:0051271	332	5	19	1	97	13	3	false	0.5209632172188005	0.8330921052631585	1.5516861055694605E-8	"negative regulation of cellular component movement"
GO:0060562	332	6	19	1	20	2	2	false	0.5210526315789478	0.8330921052631585	2.5799793601651193E-5	"epithelial tube morphogenesis"
GO:0061951	332	6	19	1	20	2	2	false	0.5210526315789478	0.8330921052631585	2.5799793601651193E-5	"establishment of protein localization to plasma membrane"
GO:0099094	332	2	19	1	7	2	2	false	0.5238095238095235	0.8365493757094206	0.047619047619047596	"ligand-gated cation channel activity"
GO:0009408	332	14	19	1	84	4	2	false	0.5248020083949211	0.8371841562490409	3.1508622393217525E-16	"response to heat"
GO:0050730	332	2	19	1	23	7	2	false	0.5256916996047415	0.8372531072001168	0.003952569169960467	"regulation of peptidyl-tyrosine phosphorylation"
GO:0099513	332	25	19	8	59	18	2	false	0.526588999459783	0.8372531072001168	3.3020731042150167E-17	"polymeric cytoskeletal fiber"
GO:0019898	332	12	19	1	320	19	2	false	0.5266304192410116	0.8372531072001168	5.119212317961153E-22	"extrinsic component of membrane"
GO:0060341	332	26	19	3	126	13	2	false	0.5288020396313448	0.8374999999999982	1.5866322538108142E-27	"regulation of cellular localization"
GO:0140013	332	5	19	2	43	14	2	false	0.5311968235961468	0.8374999999999982	1.0388552646068375E-6	"meiotic nuclear division"
GO:0015672	332	13	19	2	25	3	1	false	0.5313043478260859	0.8374999999999982	1.922965982731763E-7	"monovalent inorganic cation transport"
GO:0023051	332	61	19	5	195	15	2	false	0.5316484836623964	0.8374999999999982	3.9028461033031574E-52	"regulation of signaling"
GO:0030659	332	21	19	1	67	2	2	false	0.531886024423347	0.8374999999999982	7.708406557463083E-18	"cytoplasmic vesicle membrane"
GO:0051345	332	12	19	1	87	5	3	false	0.532896974405094	0.8374999999999982	5.638039138765989E-15	"positive regulation of hydrolase activity"
GO:0003012	332	9	19	2	33	6	1	false	0.5330923248053405	0.8374999999999982	2.5928835717489658E-8	"muscle system process"
GO:0051098	332	11	19	1	289	19	2	false	0.5331698754395418	0.8374999999999982	4.1205022842827564E-20	"regulation of binding"
GO:2001257	332	2	19	1	10	3	3	false	0.5333333333333322	0.8374999999999982	0.022222222222222185	"regulation of cation channel activity"
GO:0007187	332	2	19	1	10	3	2	false	0.5333333333333322	0.8374999999999982	0.022222222222222185	"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger"
GO:0046599	332	3	19	1	10	2	3	false	0.5333333333333322	0.8374999999999982	0.008333333333333312	"regulation of centriole replication"
GO:0008283	332	29	19	2	317	19	1	false	0.535794665686654	0.840427084304484	9.761290907057908E-42	"cell population proliferation"
GO:0044380	332	3	19	1	54	12	1	false	0.5371714239638699	0.841648322402188	4.031607805192707E-5	"protein localization to cytoskeleton"
GO:0030136	332	7	19	1	13	1	1	false	0.5384615384615388	0.8418078724610714	5.827505827505821E-4	"clathrin-coated vesicle"
GO:0035690	332	7	19	1	70	7	2	false	0.5384698544527109	0.8418078724610714	8.341850919245166E-10	"cellular response to drug"
GO:0048869	332	60	19	4	303	19	2	false	0.5404805983474025	0.843342967883785	5.69066639154569E-65	"cellular developmental process"
GO:0002237	332	8	19	1	79	7	3	false	0.5412198359183364	0.843342967883785	3.833064897377909E-11	"response to molecule of bacterial origin"
GO:0048731	332	80	19	4	93	4	2	false	0.5416861461742352	0.843342967883785	3.852654648545616E-16	"system development"
GO:0090087	332	22	19	3	105	13	2	false	0.5424322820272854	0.843342967883785	4.100966439594344E-23	"regulation of peptide transport"
GO:0007051	332	9	19	3	57	17	2	false	0.5424487462223351	0.843342967883785	1.111548014321039E-10	"spindle organization"
GO:0098588	332	68	19	1	125	1	1	false	0.5439999999999913	0.8448211920529666	5.338578596020604E-37	"bounding membrane of organelle"
GO:0019725	332	28	19	2	301	19	3	false	0.5457337195072081	0.8457192137705716	4.436946495380853E-40	"cellular homeostasis"
GO:0009605	332	48	19	3	159	9	1	false	0.5457804165626716	0.8457192137705716	7.426995379600725E-42	"response to external stimulus"
GO:0010942	332	9	19	1	111	9	3	false	0.5467249456658194	0.8462508234893377	1.9790082718869788E-13	"positive regulation of cell death"
GO:0051306	332	2	19	1	43	14	3	false	0.5503875968992258	0.8509838998211107	0.001107419712070876	"mitotic sister chromatid separation"
GO:2000145	332	16	19	2	30	3	3	false	0.551724137931034	0.8521140088572612	6.876506707086725E-9	"regulation of cell motility"
GO:0001503	332	10	19	1	121	9	1	false	0.5527041671286077	0.8526916262609112	7.903590653868072E-15	"ossification"
GO:0015077	332	8	19	2	15	3	2	false	0.5538461538461542	0.8533478893740898	1.5540015540015548E-4	"monovalent inorganic cation transmembrane transporter activity"
GO:0034622	332	33	19	5	50	7	1	false	0.5544249152019705	0.8533478893740898	1.0154986014844862E-13	"cellular protein-containing complex assembly"
GO:0040011	332	30	19	2	317	19	1	false	0.5552661287809229	0.8533478893740898	1.0168011361517332E-42	"locomotion"
GO:0046942	332	5	19	1	9	1	2	false	0.5555555555555552	0.8533478893740898	0.007936507936507915	"carboxylic acid transport"
GO:0006814	332	5	19	1	22	3	2	false	0.5584415584415569	0.8568454446317018	3.79737221842484E-5	"sodium ion transport"
GO:0007076	332	2	19	1	42	14	3	false	0.5609756097561048	0.8588603731521648	0.0011614401858304456	"mitotic chromosome condensation"
GO:0045839	332	2	19	1	42	14	5	false	0.5609756097561048	0.8588603731521648	0.0011614401858304456	"negative regulation of mitotic nuclear division"
GO:1901655	332	3	19	1	30	7	2	false	0.5637931034482728	0.8621145795049042	2.4630541871921137E-4	"cellular response to ketone"
GO:0034330	332	8	19	1	186	18	1	false	0.5643266010831676	0.8621145795049042	3.2786226825354106E-14	"cell junction organization"
GO:0098797	332	10	19	1	192	15	2	false	0.5657040723421729	0.8632815941273724	6.764878340217547E-17	"plasma membrane protein complex"
GO:0099003	332	5	19	1	80	12	2	false	0.5663843152183938	0.8633832410750597	4.159731008498279E-8	"vesicle-mediated transport in synapse"
GO:0048646	332	19	19	1	102	4	2	false	0.5675755810875155	0.8642628166559895	4.991994602379295E-21	"anatomical structure formation involved in morphogenesis"
GO:1905269	332	4	19	1	7	1	3	false	0.5714285714285712	0.8663793103448292	0.02857142857142855	"positive regulation of chromatin organization"
GO:0005902	332	4	19	1	7	1	2	false	0.5714285714285712	0.8663793103448292	0.02857142857142855	"microvillus"
GO:0050732	332	1	19	1	7	4	3	false	0.5714285714285714	0.8663793103448292	0.14285714285714285	"negative regulation of peptidyl-tyrosine phosphorylation"
GO:0010498	332	20	19	1	35	1	2	false	0.5714285714285725	0.8663793103448292	3.078871614243359E-10	"proteasomal protein catabolic process"
GO:0032101	332	15	19	1	98	5	2	false	0.572463162889495	0.8667283359446599	5.4731309242531915E-18	"regulation of response to external stimulus"
GO:0005102	332	25	19	2	257	19	1	false	0.5728907977459372	0.8667283359446599	2.9255001888459096E-35	"signaling receptor binding"
GO:0030425	332	19	19	4	31	6	2	false	0.5738080977235592	0.8668053716663462	7.086141438320131E-9	"dendrite"
GO:0051647	332	2	19	1	35	12	1	false	0.5747899159663831	0.8668053716663462	0.0016806722689075625	"nucleus localization"
GO:0032528	332	2	19	1	35	12	1	false	0.5747899159663831	0.8668053716663462	0.0016806722689075625	"microvillus organization"
GO:0015078	332	4	19	1	12	2	2	false	0.5757575757575747	0.8670359311276479	0.0020202020202020167	"proton transmembrane transporter activity"
GO:0008284	332	9	19	1	103	9	3	false	0.5761752634003915	0.8670359311276479	3.984523749396536E-13	"positive regulation of cell population proliferation"
GO:0042493	332	21	19	2	82	7	1	false	0.5785360112312328	0.867887201725455	5.455342253548073E-20	"response to drug"
GO:0098656	332	7	19	1	29	3	2	false	0.5785440613026831	0.867887201725455	6.407052883814491E-7	"anion transmembrane transport"
GO:0004712	332	3	19	1	21	5	1	false	0.5789473684210509	0.867887201725455	7.518796992481195E-4	"protein serine/threonine/tyrosine kinase activity"
GO:0051301	332	13	19	1	301	19	1	false	0.5792083030705062	0.867887201725455	4.864613105302309E-23	"cell division"
GO:0044703	332	16	19	2	29	3	2	false	0.5801860974274781	0.868262380974912	1.473537151518587E-8	"multi-organism reproductive process"
GO:0051051	332	11	19	1	189	14	3	false	0.5813789870448136	0.868262380974912	4.885009062720248E-18	"negative regulation of transport"
GO:0033500	332	5	19	1	27	4	1	false	0.5831908831908836	0.868262380974912	1.2386968908707987E-5	"carbohydrate homeostasis"
GO:0097367	332	60	19	4	289	19	1	false	0.5832390954460034	0.868262380974912	1.3495665134156008E-63	"carbohydrate derivative binding"
